Ph,Turbidity,Temperature,Conductivity,Label
6.92,313.6404691,48.0883775,361.8201662,0
5.72,1942.767331,23.77035144,550.5990135,0
4.90,386.6076637,49.77058732,728.9804646,0
0.04,2738.412451,8.390467637,449.4996689,0
3.92,2002.407809,3.748780348,41.5410248,0
13.59,600.5593126,27.1740353,780.6697996,0
4.97,925.811883,39.05596622,754.6094183,0
8.86,734.8219726,43.20605803,135.3893178,0
2.56,1214.91171,3.174063636,880.0373798,0
8.34,1543.818803,0.037201443,886.6469589,0
12.18,928.5212896,29.57371301,263.7191824,0
2.62,1342.942348,20.84254785,106.4894854,0
2.75,2144.148124,19.01009767,954.4692743,0
10.59,2583.492055,26.25888033,4.779907747,0
0.62,614.4134749,18.56823068,97.20806971,0
9.79,1648.79044,25.03327902,254.649097,0
2.21,96.85388044,11.91702624,587.2734035,0
12.58,2288.664309,18.0803278,903.0755301,0
7.53,1007.392689,11.04054613,2.179503654,0
4.74,2941.553613,13.37488288,84.95677726,0
11.97,2216.057,37.43025503,846.3913317,0
3.90,1279.259781,39.88282539,203.2973991,0
11.39,1603.463587,19.73292961,888.9606195,0
3.99,1537.773062,44.58819994,831.4527454,0
10.32,461.8104927,21.23953198,207.8173422,0
4.28,1993.141349,33.09087812,419.3032928,0
13.25,1012.452758,13.10374216,296.1409261,0
0.82,652.8008954,24.06154941,1.730402503,0
0.17,968.4946211,47.11313411,565.0951311,0
5.34,148.2159142,18.19046462,81.94181802,0
6.93,2055.072705,44.96573697,567.4710696,0
8.06,1322.63672,30.44235315,911.3091615,0
9.67,2137.360771,7.352763188,393.9449435,0
5.58,2863.1303,1.013832251,60.60974205,0
9.51,377.6866227,34.28458173,476.302998,0
3.13,2469.868664,5.461373261,683.9391232,0
9.00,20.45331292,36.83948497,669.3847612,0
11.81,2086.009761,22.82673812,462.1559657,0
6.05,107.9647116,49.19140895,963.234561,0
2.15,1525.648445,31.99226513,678.094185,0
4.91,1561.264175,1.467844012,129.4619106,0
12.78,1133.93338,48.59902457,10.563615,0
7.67,1467.333997,13.55393805,735.0258682,0
5.39,2048.989803,16.39526443,114.870665,0
13.36,1109.960184,10.02834776,708.2943802,0
11.08,1490.101302,2.389382709,884.1300001,0
9.22,92.95152158,0.455698728,34.24908297,0
3.21,1620.599271,4.912359592,216.0398188,0
3.06,690.9319939,43.22372975,499.5241871,0
13.35,2309.69343,5.579945228,537.3258003,0
2.41,2316.737138,17.13355377,545.7467835,0
9.88,370.7403567,16.00516916,182.3288543,0
8.64,511.563207,10.47175901,469.7657852,0
3.60,1367.260412,43.02634308,763.3156187,0
4.43,1916.186053,16.93767783,339.8851698,0
2.76,439.2029714,29.87789801,822.6634686,0
4.90,2226.864061,20.14591292,123.3896987,0
13.22,1458.715833,21.1829568,357.5370161,0
5.89,993.4665432,46.58746106,161.5104769,0
9.77,795.9649017,38.50616564,754.4564085,0
4.36,2704.078301,10.68830046,307.479128,0
9.45,1894.08162,11.33192539,650.6108394,0
13.18,1423.847557,16.74851507,263.4431266,0
2.10,2828.102549,27.0261001,524.8855785,0
12.54,422.3412252,11.67657949,223.2186861,0
8.67,1572.679537,14.90615051,668.7930104,0
5.81,906.9076904,18.17685643,936.7301183,0
0.26,722.7700653,33.44684842,635.4917363,0
5.77,1095.690072,5.724934713,410.3585859,0
5.55,1811.998212,18.51723794,115.9584389,0
6.03,2963.436484,41.17546181,497.5108481,0
2.21,2240.574397,1.331677495,652.258768,0
8.77,696.9196792,36.91561078,758.6111329,0
4.49,2772.003105,22.12816154,160.8302062,0
11.94,394.233829,9.635565113,560.7932684,0
0.04,675.4487697,2.177103297,39.14521576,0
0.99,926.7429942,3.966508635,446.9883395,0
10.78,2494.512859,27.76571408,363.8557991,0
13.25,2951.649646,43.06753209,107.8166387,0
11.86,653.2420639,44.91458643,7.179065529,0
4.24,916.7561563,30.52152274,653.0684431,0
12.56,104.7233003,10.59877082,132.6648821,0
5.00,1453.191504,48.22115566,15.29565124,0
11.53,1521.929321,15.17731756,914.9220878,0
4.81,1086.520548,40.12119289,114.9625443,0
12.73,1441.049472,17.97852741,948.6667295,0
5.68,1605.959101,34.21155661,318.482384,0
12.83,225.7774909,38.18632981,11.10764208,0
5.62,1998.908667,19.30971882,518.7571956,0
13.20,303.2749797,26.02249321,589.205167,0
8.75,380.0645126,1.836214305,691.0063434,0
13.01,2755.014033,29.22767583,772.7045382,0
8.44,1209.062524,9.049897025,327.1683304,0
12.90,1622.323368,43.42084076,55.25130222,0
3.70,2645.283459,43.48567141,633.1363808,0
11.56,1381.856514,16.632198,165.0129704,0
7.33,162.6733416,17.15202143,536.5413895,0
11.32,1027.5211,10.88667192,0.814105882,0
0.83,2727.005487,17.20870794,244.8480684,0
9.63,78.2676639,28.50050863,795.5005138,0
7.55,1628.343183,18.85853114,608.5991123,0
6.42,2803.721446,30.25268337,93.19212819,0
2.95,434.5886138,31.91172935,727.6650298,0
13.67,2718.466099,15.39902677,583.5133114,0
8.87,2890.968198,26.21261437,65.05025602,0
2.40,358.7372798,48.62163586,74.72215608,0
2.89,2492.25273,13.96329695,250.1096985,0
11.47,647.3817311,27.5425788,829.5247064,0
3.03,1487.445883,17.74063808,498.8700017,0
6.39,1688.196263,15.36920954,523.9293882,0
9.45,1148.74594,26.46264734,761.4026801,0
9.85,2382.22988,46.5687516,805.5717398,0
6.36,2036.108153,2.665830644,965.8441999,0
5.53,2923.44723,27.75506326,78.60897026,0
13.35,348.6108148,14.4849738,364.243753,0
13.20,1242.736803,31.53796488,917.2861643,0
13.80,1666.330082,5.42399406,477.2419824,0
11.78,1182.77106,5.80690589,822.8350588,0
11.97,1908.021874,14.45185988,761.482627,0
6.14,121.3472511,44.56479357,677.4829462,0
11.07,433.6484706,41.25038176,645.4108484,0
6.69,997.7716907,23.74800378,788.8128319,0
3.56,2489.787447,49.19960006,660.7918789,0
10.12,843.6599164,36.80237996,243.9227921,0
9.73,2928.317321,31.93527564,338.3757963,0
13.00,910.4957266,26.99377635,667.2104949,0
4.23,2633.086964,13.34609085,465.6032496,0
1.47,175.151972,4.659137506,231.1976701,0
4.68,1234.469259,47.31545015,467.6702404,0
1.90,2776.941887,5.298085838,145.0286693,0
11.96,246.6452741,35.45506139,372.7991729,0
1.27,1877.487799,47.03639897,835.0238631,0
1.54,312.5685538,0.904667442,427.5494218,0
10.99,1007.313594,14.43023753,146.8902452,0
13.72,185.7211651,16.16618955,112.8502492,0
8.07,2611.877149,28.99542749,633.0784486,0
11.53,1454.028737,5.661046021,752.2898845,0
2.37,1449.765253,1.656212757,286.3619584,0
4.16,1548.022084,48.91904508,162.1297933,0
7.86,1696.722296,14.88707666,866.3297642,0
9.72,2223.08666,18.91645247,736.360117,0
0.68,1757.202784,33.59940921,516.5513249,0
13.25,2882.701977,29.40931501,160.578514,0
6.88,2730.864595,34.03357632,63.73593252,0
10.09,925.8401308,25.27252643,137.0721923,0
12.52,1468.232814,47.30115893,422.9112051,0
11.38,132.5978793,37.74130747,850.5765988,0
12.18,2867.182316,41.22614312,896.755661,0
9.09,1908.353967,7.902711333,230.5980991,0
10.93,1858.917497,41.17360343,767.765001,0
12.06,2369.660606,38.98829098,57.13796186,0
1.74,2162.741632,49.90058649,730.2673719,0
2.67,2941.282094,42.9866147,717.871531,0
5.43,1761.856164,31.73960568,58.73984707,0
12.16,1737.651182,42.36975807,4.970147994,0
6.99,923.829866,28.59214055,460.1853624,0
7.67,2073.912421,11.6101967,914.7192086,0
10.75,1081.751165,2.545654426,321.3624988,0
2.63,301.2132989,27.16004905,550.2677721,0
10.94,1115.169137,42.38097388,209.081019,0
0.54,2116.520751,2.130233367,688.9489031,0
9.07,341.6049032,43.68541639,54.92777877,0
9.19,2128.649595,21.91713693,284.6400634,0
6.80,1633.378174,20.21182126,861.7866579,0
2.54,1102.952985,27.40777139,365.0725417,0
3.84,1486.675439,13.21397441,454.1259836,0
11.46,1145.605051,44.90679888,758.0721253,0
8.96,2174.290285,38.84785942,485.1249276,0
9.79,2575.289822,44.51105257,485.0470464,0
7.95,1728.98591,49.10145428,325.490006,0
6.69,1220.910916,2.885944225,555.1163878,0
6.93,1776.469941,27.70081751,61.13327739,0
2.33,1008.767945,16.44163547,972.7306872,0
6.06,2930.704994,11.74616647,843.4816354,0
13.37,493.6490541,33.45211481,3.17256798,0
11.00,1596.633096,33.66702042,208.0571734,0
9.42,2866.0644,45.94668895,784.5766336,0
13.96,592.8174344,27.89910249,458.1916843,0
10.68,999.4205707,11.67999534,125.0253756,0
7.94,1547.193056,10.7227073,310.8232205,0
9.99,560.409778,3.936680025,440.0580499,0
13.65,2831.478951,17.37598955,514.1899539,0
12.89,2324.623107,14.78880206,436.7899221,0
6.12,1780.226013,35.93450891,195.1578468,0
4.81,2021.675475,48.24358883,328.1504443,0
1.81,1272.486821,25.29420836,51.76514588,0
10.03,2459.995974,40.15774158,584.3412532,0
8.76,158.1753277,9.475417012,127.4276847,0
2.21,2684.370502,3.476580126,296.673969,0
11.78,430.9448726,43.12249601,191.0467912,0
2.52,1674.060056,15.89901523,47.84514679,0
5.60,2712.431222,2.974534031,230.3513468,0
10.74,1995.884015,22.59892578,827.2766554,0
3.49,2507.868201,2.283527167,538.6374331,0
2.68,680.945314,1.667909371,179.8952507,0
2.39,570.2193313,44.87223283,13.69961282,0
11.99,1722.780434,9.4034238,837.8018218,0
1.92,1953.401255,27.87149094,72.2877962,0
12.95,1763.613414,46.6749821,270.2650612,0
6.03,459.7837734,16.93318905,354.6781295,0
5.51,392.2567479,26.4015041,174.8029658,0
13.42,2431.819522,26.30880206,326.5135508,0
9.86,1146.776303,27.04296462,816.6288782,0
12.10,1216.156172,42.32772626,414.4355287,0
10.55,2001.766001,39.3041566,0.09727219,0
8.61,120.5815426,19.76696949,299.0848635,0
6.76,557.4632999,25.41105747,484.099324,0
8.05,2597.813064,4.482582694,741.9977257,0
13.14,1946.996566,31.96951408,428.7762946,0
6.02,1345.607857,32.86798632,694.238348,0
7.24,2245.387195,22.05874927,510.4753433,0
6.02,2797.950318,47.07119267,14.90887039,0
10.17,1213.549868,19.68762094,343.2852986,0
12.27,1050.446782,34.660072,615.5037746,0
1.96,2450.059449,8.052155416,797.5898328,0
9.34,268.2625978,44.4345802,677.0376557,0
4.45,114.3825863,31.98714235,303.5262776,0
0.90,2396.388003,30.7909546,480.4040427,0
10.68,2892.759319,48.22011795,491.1111708,0
3.16,131.5068773,45.39031192,562.3569135,0
10.04,927.1756854,17.57274194,48.35303599,0
10.53,992.2482899,7.340307602,796.103993,0
11.60,1275.409923,29.96947462,187.2965726,0
7.04,2936.054255,1.820797118,411.3617363,0
12.56,1741.095435,45.89187449,196.7697755,0
3.31,1179.180169,39.3583262,771.0720077,0
8.24,950.0587919,34.06841006,559.8066609,0
5.95,2004.989883,47.60113458,505.8489228,0
8.41,475.0260788,10.78050758,922.7964943,0
4.06,1818.270487,2.282079488,57.5250914,0
8.85,2050.981161,0.59014963,702.2900154,0
10.51,2903.154964,14.32305407,520.5085726,0
11.17,394.363249,2.173473217,76.78007899,0
9.91,1808.791076,17.99841374,686.4814288,0
13.87,1610.053674,39.77323331,286.8828061,0
10.94,2260.4611,24.61691136,15.87464105,0
7.35,1618.492338,1.086906792,110.9161996,0
3.38,769.999997,43.09242233,495.6001439,0
10.97,439.0964901,18.10419275,183.530278,0
8.97,636.9536581,6.033488688,532.2199489,0
4.75,1915.606161,5.086839577,199.8797729,0
8.28,2703.605337,6.276466241,677.575519,0
3.32,801.9299514,20.97793261,307.8615423,0
9.80,158.2409631,33.75676412,532.1258572,0
13.91,742.1056841,42.60260584,852.1069999,0
3.51,831.615643,29.04808595,521.8010531,0
13.05,225.7068402,20.83025204,141.8533458,0
2.30,1695.402753,17.90271019,318.6717666,0
10.03,5.945593467,26.83963511,997.5373295,0
7.69,2021.103919,19.10972356,185.5950188,0
8.72,2892.977292,36.06530305,545.5939317,0
10.65,2182.104586,39.31504904,371.0424275,0
2.87,383.1735356,23.48523826,618.4859904,0
7.93,338.4192374,23.07144798,533.5278136,0
6.53,76.24334493,1.057262596,312.8449254,0
0.83,2346.227194,22.32138614,24.86805644,0
4.69,1837.427661,42.99939193,484.932298,0
1.13,1080.572933,10.05060985,63.5128504,0
12.87,2600.670762,25.17165929,880.3094696,0
5.90,1715.505481,23.48370747,773.4498418,0
8.91,693.0398083,49.88057667,149.9256831,0
13.23,2440.175661,26.61121814,490.4233702,0
1.99,2247.195746,35.66396524,175.1800632,0
0.71,1502.537043,44.30596016,734.8005278,0
0.68,1866.31822,8.922265168,106.2171573,0
8.40,2092.654374,42.67899042,605.7554387,0
3.31,305.5969449,49.78234154,494.381523,0
1.85,1469.066853,29.55935064,215.0314982,0
9.49,2022.378959,35.93025228,667.9008475,0
8.69,479.0942213,34.25269832,770.3844818,0
10.14,999.7505709,41.24261846,117.8566435,0
9.83,2132.233659,37.81746561,525.6723601,0
9.22,2642.870905,28.07764277,684.1656216,0
8.15,1704.742093,33.71379322,717.9447819,0
2.54,879.6112343,18.83171287,718.2768188,0
2.87,469.1312968,4.19639191,74.45069263,0
7.88,1875.660878,27.22333368,443.4641322,0
11.03,2844.320247,24.26785812,268.5392648,0
10.52,1742.290342,16.7294127,77.12169325,0
11.73,2475.334751,17.63254178,673.6200485,0
12.92,2422.237354,49.6546084,105.2765893,0
2.93,1392.619457,18.1760581,816.3108868,0
0.15,466.403701,1.012593522,743.5752244,0
0.20,1748.024678,39.12134393,281.6672129,0
7.72,295.8497104,24.73634557,297.7528074,0
4.68,1769.055628,29.38604255,489.5198551,0
6.48,1222.135905,34.36881831,262.0151955,0
0.53,1919.950852,4.788443183,646.3081899,0
8.57,2559.352517,44.55796938,531.5906457,0
12.28,861.8074791,15.6661858,629.2360429,0
5.98,1607.45699,14.80993596,848.0553679,0
7.80,1191.179121,8.099946504,68.71445034,0
13.01,1474.873048,5.314516994,586.5359363,0
12.95,1465.237622,48.68774957,113.4343119,0
1.68,152.8910947,28.96673765,118.5091067,0
10.48,493.155558,1.504438726,73.42701932,0
11.46,298.1480083,44.36899789,480.4467836,0
7.92,618.9241837,49.71080085,922.3404022,0
12.86,952.0115532,30.29176484,372.8227597,0
0.79,2781.195099,6.618778312,667.0229665,0
1.49,94.67173212,24.81042456,80.3398178,0
8.42,2749.33641,21.43391284,934.7110907,0
1.21,1207.603589,3.006157659,381.7755449,0
9.76,2684.765182,17.26350163,45.73576044,0
13.25,589.34013,14.54970339,78.25432598,0
13.80,1613.821566,0.496893649,623.1578285,0
0.66,1967.141959,17.41212814,491.2872707,0
1.56,969.8789651,49.69280397,1.174735602,0
1.44,2648.595124,2.269186161,413.4437957,0
3.22,2756.017082,25.79122255,821.3225192,0
2.69,236.8282099,35.29600914,403.811099,0
10.14,1328.192327,44.46500858,797.6368968,0
5.55,2587.227298,3.246431669,448.8357049,0
8.19,758.3188788,13.0641909,69.62540967,0
13.70,2745.665181,18.74945706,2.97209982,0
7.62,352.5288668,16.20552905,17.32785884,0
7.72,2396.365556,11.36512502,504.7036588,0
10.28,2798.03812,18.69231719,796.9276469,0
7.62,1776.481073,18.51695268,367.3660989,0
6.23,2586.658909,44.00551413,628.4967086,0
5.18,1681.396437,23.08093023,522.6521283,0
11.18,1568.44231,22.84556304,448.5224772,0
11.15,769.0603921,32.80760153,747.3659236,0
4.65,2638.531973,20.50610623,795.0975176,0
7.04,331.0572512,44.54475042,857.2984706,0
7.38,1358.485696,29.99972809,784.7084941,0
12.92,2843.608123,2.200329824,656.3903586,0
10.42,1167.57583,11.09477979,613.5758392,0
4.86,713.1440118,43.84141681,715.0090029,0
6.97,2857.219337,39.8985637,407.6586128,0
8.56,710.1391715,12.60336378,669.7527133,0
12.17,2579.492635,23.20274418,972.8632102,0
11.40,1082.551158,29.21096621,592.7951337,0
7.07,33.56486647,17.75800155,920.6085275,0
8.45,2326.236316,20.02355695,10.91671647,0
4.92,1845.632968,9.94585903,334.0658297,0
9.96,2882.84763,8.074136698,39.04639181,0
10.25,1999.36864,28.93064528,117.4161737,0
2.87,2932.892957,29.45547413,727.4010088,0
10.22,2121.414335,36.49699785,5.414761097,0
13.71,699.9671587,12.60005442,206.2467034,0
11.74,615.2259496,30.24689081,455.6366565,0
3.75,1292.037312,47.43957897,11.00167935,0
0.00,2264.749659,23.79480859,373.3750047,0
6.00,445.6929616,16.79992537,738.671919,0
0.21,576.5448966,11.64473457,406.4824257,0
11.04,2297.858328,42.38150072,664.9244574,0
11.68,2367.553504,31.49454893,519.6755844,0
9.11,2306.393317,11.91538997,288.2137352,0
7.12,2031.211357,0.083108213,864.4715739,0
10.13,1613.421215,19.75948509,725.8254187,0
12.39,714.8487992,33.80024396,84.83144666,0
6.03,415.3670563,36.69822215,10.10507648,0
13.02,671.9272387,10.52928425,608.3540997,0
8.68,1450.521722,3.822010845,349.0253796,0
1.88,789.1161362,48.9776622,468.5676917,0
8.44,2564.06849,42.44177554,591.5815038,0
6.74,515.1787221,24.23341294,216.9996867,0
13.94,782.9188789,32.86682612,72.77727361,0
3.10,2789.239577,4.320336475,497.8112653,0
1.63,248.5882207,31.48726344,7.314710819,0
4.89,2741.486113,9.936056301,468.6638532,0
13.90,2396.922407,1.460757331,179.2838517,0
6.02,324.292634,19.47587182,159.8046409,0
6.39,418.184876,29.38692617,48.4228434,0
12.06,2710.221593,24.19046581,550.0796219,0
3.69,2896.747497,11.67074899,941.4822673,0
13.89,1822.319103,30.20771447,609.3673614,0
11.55,2025.943426,37.41589647,664.8937776,0
13.09,124.7706397,10.70342187,290.5608908,0
0.53,2824.158628,43.14154337,720.6205362,0
0.90,1582.735011,13.15155715,446.9881763,0
13.65,2748.994863,3.620516211,328.0912317,0
12.06,1805.577831,2.916648603,902.467037,0
11.68,2175.992026,30.65655228,560.9144062,0
8.61,2133.569966,35.48029931,840.716748,0
6.81,365.1327535,37.50618653,75.11935606,0
1.86,2340.763308,48.5087996,234.485179,0
2.29,1301.718947,1.824803173,935.3048441,0
7.93,2954.484213,40.01347069,814.7992353,0
8.51,610.6349431,10.26188974,762.2240458,0
4.50,1094.005598,47.1252195,643.695449,0
9.31,1878.898711,10.81238965,16.0343492,0
10.82,1212.533921,11.87522504,338.9729856,0
8.71,85.00210226,6.473136573,698.6397989,0
11.08,1177.326745,42.31130539,592.3976931,0
11.01,2285.352034,35.55621015,682.5661653,0
10.48,1415.763301,45.6906336,989.4024591,0
6.89,1433.753053,30.99294427,839.8721874,0
10.21,1367.586947,23.76478618,808.6680041,0
11.12,2312.32657,5.879888776,699.5906637,0
12.81,2366.907989,41.32204663,186.314513,0
7.82,2718.704443,18.38721444,254.9270828,0
12.92,445.2435298,12.9113443,383.1300953,0
7.39,1892.040623,42.53410553,307.8608824,0
2.06,1195.731403,1.791614189,113.7181038,0
12.89,2038.286077,36.53366438,281.7923969,0
5.21,1954.848245,18.17377774,730.4846166,0
5.70,2527.67399,17.5908401,45.37186628,0
7.37,924.8774742,3.549469453,775.0764536,0
4.33,2310.325332,42.55739474,552.2698815,0
5.87,1370.320102,11.75878033,746.4023345,0
1.10,2151.735507,47.31468455,40.96858172,0
11.76,358.3102988,31.29963611,604.4634427,0
1.81,1281.106204,3.758893891,380.88452,0
13.89,1700.123176,34.87921533,517.3083517,0
2.95,2793.328932,34.11078782,957.7479286,0
11.74,1027.123963,49.08128105,370.0402827,0
1.33,1929.201485,33.87673466,549.7004216,0
4.21,1983.79468,11.84792493,873.4498281,0
8.40,1132.433322,1.823184969,464.9072968,0
6.66,1957.906682,43.43898673,78.85053038,0
11.14,1874.17231,15.39098128,661.3719184,0
7.63,1402.744554,11.87997155,117.4990074,0
6.34,1011.34647,28.72136299,652.7496673,0
3.50,2601.15277,42.70085709,690.4334152,0
9.98,676.0938207,17.21833866,56.6768724,0
13.90,969.4350028,48.30140445,906.2941817,0
1.65,1809.764123,23.22071738,28.20954492,0
5.50,627.532227,13.40817876,854.5611435,0
5.43,1257.217004,49.60236912,952.2045005,0
12.78,1468.104826,22.30521682,712.0546046,0
13.85,2274.252979,43.90338354,962.9967297,0
13.69,822.3720101,43.23919957,885.6573599,0
11.82,812.4601828,26.50384096,185.4152784,0
6.71,233.3045222,21.10650572,21.97947788,0
12.56,1179.459367,27.22209895,693.9280081,0
8.37,2705.682952,6.077114398,217.9306926,0
3.03,1616.808551,45.78389657,858.4765078,0
2.38,244.7830228,31.85272317,631.0490122,0
12.26,1339.215659,7.948733589,375.0318895,0
10.76,94.17590215,21.78544076,95.9817209,0
4.06,1823.090732,1.860866598,269.0626216,0
6.81,1752.938432,39.304991,167.4755775,0
0.06,1787.907479,18.24086506,209.4976835,0
9.18,328.3275066,37.06622759,928.907354,0
7.83,971.9249878,36.66729873,214.3535205,0
9.10,1992.404811,18.93139926,369.5691041,0
11.32,1914.943743,42.08535279,797.3606715,0
2.82,467.7208841,5.876440214,168.3770501,0
9.73,949.3103094,41.48772737,472.5725218,0
7.08,1599.741702,47.39612157,389.6433577,0
3.95,170.2946255,26.93079854,512.3433998,0
8.01,2521.093692,8.884957,376.7824998,0
10.72,1174.447547,22.07277003,940.4859296,0
0.82,2796.794512,42.01040463,291.6075722,0
4.57,473.9400794,37.97407541,381.8093768,0
6.45,545.5466706,37.80338539,382.7899212,0
2.96,2791.378413,5.596371545,241.9832374,0
3.97,1196.779847,30.84343314,808.1223279,0
9.27,2705.408139,5.358937937,243.1047023,0
4.86,2759.118507,36.91962999,971.8828579,0
1.51,2536.528874,15.60220891,369.1337911,0
1.15,875.1220455,37.23040853,31.36312474,0
0.39,2748.767937,28.96502209,45.33281404,0
3.14,606.3883982,22.73172327,432.3686515,0
12.31,2852.031331,35.54247096,877.1629259,0
0.59,2899.454835,43.44533611,823.1207728,0
8.19,2838.003237,36.76171793,229.1201771,0
12.75,2327.535915,48.52493806,363.6494341,0
9.47,433.3045162,24.36371539,451.4505771,0
13.22,1546.88769,12.3564361,431.5124367,0
7.51,1171.040541,28.15573988,655.945893,0
1.36,2970.042458,44.98695708,889.7936162,0
2.84,1697.699333,7.586554785,674.9070743,0
13.76,1070.550666,5.294826275,816.8237769,0
6.39,2162.181414,38.4092012,74.57608085,0
13.32,2826.398961,3.318334607,572.4622833,0
12.47,910.0351575,14.56352014,846.9692602,0
6.90,1358.02246,29.73288775,428.7716995,0
6.00,1854.160972,49.70152044,911.5568834,0
5.80,733.3023537,16.83949619,56.81600389,0
13.63,337.8780026,16.12055575,835.5428364,0
6.68,953.6573291,12.16822674,560.7147566,0
9.70,434.9340945,1.091164694,559.4838634,0
9.27,2287.112725,2.097557207,944.7328246,0
10.97,2544.101586,14.92502808,692.7396819,0
11.33,870.593574,1.830177711,543.40723,0
5.17,37.05520245,31.93731138,423.9448627,0
5.32,56.64507447,21.28927664,660.4791076,0
13.46,785.150581,16.08782781,598.3436299,0
4.26,244.9951346,34.93415022,502.9475913,0
5.85,653.0819002,38.63198051,346.5221742,0
7.95,1046.36809,39.0792965,227.7661685,0
13.39,1242.410274,15.29945394,875.5109022,0
3.03,2623.964483,45.82711048,524.7130552,0
1.36,2434.233295,32.74447734,66.56160589,0
0.56,2347.545481,21.16859457,499.5364922,0
7.28,407.173643,43.49473547,517.192062,0
5.64,356.6168341,43.19101293,710.7990481,0
4.38,1869.166295,24.95535418,293.0524651,0
4.00,1093.431403,9.293720161,167.0791518,0
9.03,2688.898293,43.31646262,551.931365,0
4.53,379.2419188,46.32222865,322.6766317,0
10.20,761.9288179,15.87933047,182.4163946,0
8.59,798.8406048,34.74351975,863.958611,0
13.46,2649.778561,18.05134839,358.9631808,0
1.76,2872.374442,7.447218849,287.3741424,0
10.51,188.9913781,10.03254931,337.6907917,0
4.52,1751.06718,43.11728558,692.5590376,0
0.28,791.1301333,19.27805479,897.1833716,0
11.45,166.133524,30.77478279,679.6528573,0
7.88,913.4866219,6.107648073,270.3385189,0
6.51,2582.152869,28.98569953,923.9910103,0
9.44,2575.56091,21.44940183,349.272784,0
3.88,2996.909857,22.10309963,873.0289422,0
9.32,1209.129352,48.95536405,586.425229,0
9.14,1336.673552,17.95122858,24.10958424,0
7.57,2146.088698,32.94653074,68.13471079,0
8.20,138.8392806,26.72403386,947.1953174,0
8.93,1585.553956,35.92853545,983.9128113,0
5.94,1828.451048,45.93457622,905.6054271,0
4.30,1173.721666,4.060612186,150.9122732,0
9.29,1306.261881,30.18055029,71.133469,0
0.29,1376.807189,16.17855596,908.1715079,0
3.19,589.8807909,12.69674442,671.0575689,0
7.72,176.2673758,15.63642572,734.3841946,0
1.10,2558.967269,37.74998685,744.5991561,0
13.82,157.003858,46.45204048,282.94513,0
4.86,2892.72983,30.82071403,45.19138855,0
1.71,889.9091655,48.41324116,167.6179848,0
0.11,284.6901163,10.14219199,394.9023751,0
0.24,721.493018,27.478042,126.3215672,0
8.99,2685.318781,21.12366106,22.61876637,0
6.37,862.1686757,8.803042343,35.25409708,0
10.54,1027.593335,48.79225419,187.1959303,0
5.38,864.9267708,46.72016853,553.6988476,0
9.57,798.6269196,47.7362545,280.9792193,0
13.12,2555.059198,14.18000862,113.8476239,0
10.06,2722.792914,49.83668425,480.8780048,0
13.85,186.7098735,15.24145493,383.921214,0
7.72,2758.086775,38.56392731,634.9792951,0
2.76,1273.995722,3.760965584,295.7259151,0
9.66,2104.948246,13.59324669,114.1579471,0
3.29,1619.013613,10.18284774,936.6449081,0
8.10,1281.699101,20.510584,424.445878,0
9.34,2857.707776,23.04161894,915.2881716,0
9.49,1650.41039,4.777702611,572.6855684,0
0.61,2053.943798,30.59188042,62.88045426,0
8.71,2025.634489,26.73830037,763.5829697,0
12.98,2887.185342,12.7620812,144.506626,0
1.45,845.1098509,40.6315807,192.5182381,0
2.97,386.5664797,18.09094055,871.8714978,0
9.91,2113.237364,22.96769569,303.7377501,0
1.66,98.81885317,5.114867939,625.2970448,0
5.82,80.64009365,47.57002535,797.761014,0
6.74,1617.4997,7.581515802,251.2207356,0
4.29,752.7075646,46.26269085,37.24174792,0
11.34,1170.153762,18.58495386,167.9317501,0
1.22,1999.481694,8.782117656,432.3952491,0
3.02,181.1785511,21.31447874,119.2821192,0
13.59,1760.874823,34.72150628,413.2074157,0
8.56,1812.693411,17.39769858,524.9014084,0
7.14,1328.40255,48.62111194,251.479879,0
12.25,2223.667445,41.17766013,393.7842236,0
5.06,997.0137573,13.76031365,784.1227358,0
2.37,1372.009835,12.45270777,728.1310503,0
1.42,1626.787264,6.992372981,104.1175018,0
9.66,1724.492352,36.74643733,116.7657824,0
6.58,2169.788589,32.99225392,573.74062,0
8.98,1812.448845,31.56596589,985.2065503,0
10.93,1470.440136,12.98537083,209.6898092,0
13.10,1491.309933,15.99066784,21.30218156,0
6.62,408.5998722,2.820244491,166.9855621,0
4.15,468.4368373,42.90372309,500.4077714,0
4.39,2387.850979,10.39025063,202.7240467,0
1.03,752.0823752,37.01282255,853.3038484,0
2.72,1873.3814,30.46055626,51.81938025,0
12.91,640.8122075,43.54088562,244.7802472,0
13.99,1000.6272,9.527315166,156.6559016,0
3.29,284.1021687,17.61814626,80.00499756,0
3.42,604.7525647,7.630688801,253.7065017,0
2.11,716.8206825,23.23727716,361.1883698,0
1.26,2693.101342,14.88398405,9.945931445,0
7.65,2230.003601,27.96512665,707.7186761,0
3.06,2074.301518,36.57275485,807.6207111,0
1.37,625.3565657,44.33861368,834.1515728,0
4.44,1770.603726,30.10069104,634.3605798,0
10.76,2021.173862,5.913598513,454.47993,0
2.31,1803.681037,30.86339515,43.19259139,0
11.23,1825.408507,38.49232313,653.3330958,0
5.90,1472.358468,23.37138512,65.35623906,0
7.93,1624.589304,39.96001118,933.9188723,0
9.22,2992.144926,6.763569956,182.4887212,0
4.12,872.7809999,38.02120469,666.8250727,0
